,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
506,507,0.83,0.98,4,259,5,0,0,support,medium
507,508,0.39,0.54,2,158,3,0,0,support,low
508,509,0.38,0.55,2,158,3,0,0,support,low
509,510,0.37,0.57,2,155,3,0,0,support,low
510,511,0.44,0.48,2,146,3,0,0,support,low
511,512,0.53,0.85,2,164,5,0,0,support,low
512,513,0.09,0.96,6,259,4,0,0,support,low
513,514,0.11,0.89,6,293,4,0,0,support,low
514,515,0.83,0.96,5,275,5,0,0,support,low
515,516,0.88,1.0,5,219,6,1,0,technical,low
516,517,0.1,0.89,6,247,4,0,0,technical,low
517,518,0.09,0.86,7,309,4,0,0,technical,low
518,519,0.44,0.54,2,151,3,0,0,management,low
519,520,0.39,0.51,2,129,3,0,0,IT,low
520,521,0.87,0.94,4,274,5,0,0,IT,low
521,522,0.74,0.99,4,233,5,0,0,IT,low
522,523,0.1,0.95,7,289,4,0,0,IT,low
523,524,0.74,0.82,4,239,6,0,0,IT,low
524,525,0.75,0.99,5,221,5,0,0,product_mng,low
525,526,0.41,0.56,2,150,3,0,0,product_mng,low
526,527,0.41,0.45,2,144,3,1,0,product_mng,low
527,528,0.09,0.9,7,289,4,0,0,product_mng,low
528,529,0.09,0.8,6,301,5,0,0,IT,medium
529,530,0.39,0.57,2,145,3,0,0,accounting,medium
530,531,0.4,0.56,2,137,3,0,0,accounting,medium
531,532,0.37,0.54,2,131,3,1,0,hr,medium
532,533,0.1,0.84,6,246,4,0,0,hr,medium
533,534,0.43,0.51,2,136,3,0,0,hr,medium
534,535,0.75,0.85,5,240,6,1,0,marketing,medium
535,536,0.37,0.56,2,156,3,0,0,sales,medium
536,537,0.11,0.85,6,305,4,0,0,accounting,medium
537,538,0.45,0.45,2,154,3,1,0,support,medium
538,539,0.87,1.0,5,261,5,1,0,technical,medium
539,540,0.11,0.94,7,244,4,0,0,management,medium
540,541,0.45,0.54,2,129,3,0,0,marketing,high
541,542,0.81,0.87,4,254,5,0,0,marketing,low
542,543,0.77,0.91,5,236,5,0,0,marketing,medium
543,544,0.89,0.92,5,237,5,0,0,sales,medium
544,545,0.43,0.49,2,135,3,0,0,sales,medium
545,546,0.78,1.0,5,236,5,0,0,sales,medium
546,547,0.37,0.47,2,149,3,0,0,sales,low
547,548,0.37,0.5,2,141,3,0,0,sales,low
548,549,0.85,0.82,4,270,5,0,0,sales,low
549,550,0.41,0.47,2,138,3,0,0,sales,low
550,551,0.11,0.96,6,298,4,0,0,sales,low
551,552,0.75,0.99,5,254,5,0,0,sales,low
552,553,0.82,0.85,5,248,5,0,0,sales,low
553,554,0.79,1.0,5,257,6,0,0,sales,low
554,555,0.43,0.53,2,150,3,0,0,sales,low
555,556,0.1,0.9,7,281,4,0,0,sales,low
556,557,0.46,0.48,2,141,3,1,0,sales,low
557,558,0.43,0.57,2,157,3,0,0,sales,low
558,559,0.43,0.55,2,136,3,0,0,sales,low
559,560,0.11,0.8,7,296,4,0,0,sales,low
560,561,0.09,0.86,6,279,4,0,0,sales,low
561,562,0.37,0.53,2,131,3,0,0,sales,low
562,563,0.4,0.57,2,160,3,0,0,accounting,low
563,564,0.1,0.77,7,291,4,0,0,accounting,low
564,565,0.41,0.53,2,157,3,0,0,accounting,low
565,566,0.79,0.58,3,294,4,0,0,hr,low
566,567,0.11,0.79,7,310,4,0,0,hr,low
567,568,0.1,0.97,6,282,4,0,0,hr,medium
568,569,0.44,0.51,2,134,3,0,0,hr,medium
569,570,0.25,0.46,4,214,4,0,0,technical,medium
570,571,0.44,0.52,2,137,3,0,0,technical,medium
571,572,0.73,1.0,4,252,5,0,0,technical,medium
572,573,0.75,0.97,5,243,6,0,0,technical,medium
573,574,0.36,0.47,2,148,3,0,0,technical,medium
574,575,0.37,0.49,2,151,3,0,0,technical,medium
575,576,0.39,0.49,2,129,3,0,0,technical,medium
576,577,0.48,0.78,2,198,2,0,0,technical,medium
577,578,0.57,0.72,4,275,6,0,0,technical,medium
578,579,0.9,0.96,5,243,5,0,0,technical,medium
579,580,0.39,0.55,2,159,3,0,0,technical,high
580,581,0.44,0.51,2,145,3,0,0,support,low
581,582,0.81,0.88,5,242,5,0,0,support,medium
582,583,0.74,0.87,5,242,5,0,0,support,medium
583,584,0.44,0.56,2,145,3,0,0,support,medium
584,585,0.41,0.56,2,154,3,0,1,support,medium
585,586,0.4,0.51,2,139,3,0,0,support,low
586,587,0.46,0.57,2,152,3,0,0,support,low
587,588,0.8,0.83,2,211,3,0,0,support,low
588,589,0.87,0.9,5,258,5,0,0,support,low
589,590,0.39,0.54,2,155,3,0,0,support,low
590,591,0.38,0.55,2,148,3,0,0,support,low
591,592,0.66,0.67,2,255,3,0,0,technical,low
592,593,0.1,0.8,6,264,4,0,0,technical,low
593,594,0.37,0.54,2,132,3,0,0,technical,low
594,595,0.1,0.77,6,255,4,0,0,management,low
595,596,0.09,0.87,5,263,4,0,0,IT,low
596,597,0.86,0.84,5,222,5,0,0,IT,low
597,598,0.11,0.9,6,263,4,0,0,IT,low
598,599,0.37,0.46,2,157,3,0,0,IT,low
599,600,0.11,0.92,7,307,4,0,0,IT,low
600,601,0.77,0.98,5,259,6,0,0,product_mng,low
601,602,0.84,0.94,5,222,6,0,0,product_mng,low
602,603,0.1,0.84,7,250,4,0,0,product_mng,low
603,604,0.83,0.9,5,245,5,0,0,product_mng,low
604,605,0.11,0.79,6,292,4,0,0,IT,low
605,606,0.86,0.92,5,252,5,0,0,RandD,low
606,607,0.38,0.56,2,161,3,0,0,RandD,medium
607,608,0.11,0.88,5,250,4,0,0,RandD,medium
608,609,0.45,0.49,2,134,3,0,0,RandD,medium
609,610,0.1,0.85,7,279,4,0,0,RandD,medium
610,611,0.09,0.95,7,256,4,0,0,marketing,medium
611,612,0.39,0.53,2,127,3,0,0,sales,medium
612,613,0.37,0.47,2,138,3,1,0,accounting,medium
613,614,0.81,0.97,5,243,5,0,0,support,medium
614,615,0.09,0.9,7,296,4,0,0,technical,medium
615,616,0.1,0.88,7,267,4,0,0,management,medium
616,617,0.39,0.49,2,144,3,0,0,marketing,medium
617,618,0.83,0.95,4,251,5,0,0,marketing,medium
618,619,0.45,0.57,2,148,3,0,0,marketing,high
619,620,0.43,0.51,2,141,3,0,0,sales,low
620,621,0.8,0.75,3,268,2,0,0,sales,medium
621,622,0.1,0.86,6,247,4,0,0,sales,medium
622,623,0.1,0.55,2,247,4,0,0,sales,medium
623,624,0.36,0.52,2,146,3,0,0,sales,medium
624,625,0.38,0.5,2,140,3,0,0,sales,low
625,626,0.78,0.98,5,263,6,0,0,sales,low
626,627,0.44,0.49,2,145,3,0,0,sales,low
627,628,0.41,0.46,2,156,3,1,0,sales,low
628,629,0.72,0.85,5,244,6,0,0,sales,low
629,630,0.46,0.54,2,144,3,0,0,sales,low
630,631,0.1,0.9,7,286,4,0,0,sales,low
631,632,0.34,0.67,4,141,2,0,0,sales,low
632,633,0.11,0.89,6,260,5,0,0,sales,low
633,634,0.38,0.56,2,154,3,0,0,sales,low
634,635,0.82,0.92,5,225,5,0,0,sales,low
635,636,0.39,0.57,2,127,3,0,0,sales,low
636,637,0.44,0.53,2,140,3,0,0,sales,low
637,638,0.43,0.52,2,147,3,0,0,sales,low
638,639,0.84,0.83,4,227,5,0,0,accounting,low
639,640,0.43,0.48,2,153,3,0,0,accounting,low
640,641,0.37,0.52,2,128,3,0,0,accounting,low
641,642,0.74,0.97,4,228,5,0,0,hr,low
642,643,0.73,0.97,5,235,5,0,0,hr,low
643,644,0.37,0.47,2,148,3,0,0,hr,low
644,645,0.58,0.62,4,238,3,0,0,hr,low
645,646,0.4,0.54,2,141,3,0,0,technical,medium
646,647,0.51,0.83,5,249,4,0,0,technical,medium
647,648,0.46,0.5,2,151,3,0,0,technical,medium
648,649,0.45,0.54,2,129,3,0,0,technical,medium
649,650,0.46,0.5,2,156,3,0,0,technical,medium
650,651,0.39,0.45,2,134,3,0,0,technical,medium
651,652,0.09,0.88,6,269,4,0,0,technical,medium
652,653,0.09,0.77,6,290,4,0,0,technical,medium
653,654,0.37,0.51,2,132,3,0,0,technical,medium
654,655,0.1,0.89,7,308,4,0,0,technical,medium
655,656,0.77,1.0,4,232,5,0,0,technical,medium
656,657,0.79,0.86,5,235,5,0,0,support,medium
657,658,0.43,0.55,2,130,3,0,0,support,high
658,659,0.38,0.53,2,146,3,0,0,support,low
659,660,0.77,0.91,5,221,6,0,0,support,medium
660,661,0.44,0.5,2,130,3,0,0,support,medium
661,662,0.39,0.46,2,136,3,0,0,support,medium
662,663,0.78,0.89,5,274,6,0,0,support,medium
663,664,0.1,0.79,6,256,5,0,0,support,low
664,665,0.1,0.77,5,276,4,0,0,support,low
665,666,0.75,0.85,5,267,5,0,0,support,low
666,667,0.46,0.62,6,213,3,0,0,support,low
667,668,0.91,0.97,4,274,6,0,0,technical,low
668,669,0.1,0.92,6,258,4,0,0,technical,low
669,670,0.72,0.6,3,153,5,0,0,technical,low
670,671,0.11,0.95,6,245,4,0,0,management,low
671,672,0.11,0.94,6,264,4,0,0,IT,low
672,673,0.46,0.57,2,154,3,0,0,IT,low
673,674,0.37,0.46,2,149,3,0,0,IT,low
674,675,0.46,0.5,2,157,3,0,0,IT,low
675,676,0.43,0.57,2,127,3,0,0,IT,low
676,677,0.11,0.82,6,270,4,0,0,product_mng,low
677,678,0.73,0.89,5,236,6,0,0,product_mng,low
678,679,0.43,0.47,2,158,3,0,0,product_mng,low
679,680,0.86,1.0,5,229,5,0,0,product_mng,low
680,681,0.1,0.83,6,269,4,0,0,IT,low
681,682,0.4,0.49,2,128,3,0,0,sales,low
682,683,0.11,0.87,7,278,4,0,0,sales,low
683,684,0.86,0.98,3,158,5,0,0,sales,low
684,685,0.42,1.0,3,202,3,0,0,sales,medium
685,686,0.79,0.84,4,240,5,0,0,sales,medium
686,687,0.1,0.96,7,255,4,0,0,marketing,medium
687,688,0.09,0.92,7,254,4,0,0,sales,medium
688,689,0.09,0.82,6,257,4,0,0,accounting,medium
689,690,0.87,1.0,4,228,5,0,0,support,medium
690,691,0.36,0.49,2,145,3,0,0,technical,medium
691,692,0.42,0.75,3,218,4,0,0,management,medium
692,693,0.84,0.86,5,268,5,0,0,marketing,medium
693,694,0.1,0.83,6,278,4,0,0,marketing,medium
694,695,0.78,0.71,3,249,5,0,0,marketing,medium
695,696,0.35,0.99,3,236,4,0,0,sales,medium
696,697,0.1,0.81,7,291,4,0,0,sales,high
697,698,0.11,0.8,6,306,4,0,0,sales,low
698,699,0.43,0.48,2,135,3,0,0,sales,medium
699,700,0.38,0.45,2,156,3,0,0,sales,medium
700,701,0.46,0.54,2,143,3,0,0,sales,medium
701,702,0.89,0.82,4,243,5,0,0,sales,medium
702,703,0.45,0.5,2,147,3,0,0,sales,low
703,704,0.44,0.53,2,159,3,0,0,sales,low
704,705,0.74,0.54,5,216,3,0,0,sales,low
705,706,0.45,0.54,2,152,3,0,0,sales,low
706,707,0.79,0.93,4,226,5,0,0,sales,low
707,708,0.79,0.91,5,271,5,0,0,sales,low
708,709,0.11,0.87,6,255,4,0,0,sales,low
709,710,0.42,0.48,2,140,3,0,0,sales,low
710,711,0.64,0.9,6,252,2,0,0,sales,low
711,712,0.4,0.55,2,159,3,0,0,sales,low
712,713,0.84,0.98,5,270,5,0,0,sales,low
713,714,0.73,0.92,5,232,5,0,0,sales,low
714,715,0.4,0.51,2,144,3,0,0,accounting,low
715,716,0.36,0.45,2,127,3,0,0,accounting,low
716,717,0.43,0.47,2,131,3,0,0,accounting,low
717,718,0.11,0.78,6,243,4,0,0,hr,low
718,719,0.91,1.0,5,244,6,0,0,hr,low
719,720,0.8,1.0,5,260,5,0,0,hr,low
720,721,0.42,0.49,2,139,3,0,0,hr,low
721,722,0.31,0.87,4,184,3,0,0,technical,low
722,723,0.44,0.47,2,130,3,0,0,technical,low
723,724,0.38,0.54,2,135,3,0,0,technical,medium
724,725,0.45,0.56,2,146,3,0,0,technical,medium
725,726,0.43,0.46,2,149,3,0,0,technical,medium
726,727,0.45,0.46,2,153,3,1,0,technical,medium
727,728,0.43,0.57,2,160,3,0,0,technical,medium
728,729,0.43,0.49,2,160,3,0,0,technical,medium
729,730,0.09,0.83,6,282,4,0,0,technical,medium
730,731,0.43,0.47,2,128,3,0,0,technical,medium
731,732,0.79,0.94,4,232,5,0,0,technical,medium
732,733,0.85,0.58,3,226,2,0,0,support,medium
733,734,0.38,0.45,2,129,3,0,0,support,medium
734,735,0.11,0.92,7,255,4,0,0,support,medium
735,736,0.83,0.99,5,258,5,0,0,support,high
736,737,0.81,0.91,4,229,5,0,0,support,low
737,738,0.42,0.56,2,143,3,0,0,support,medium
738,739,0.11,0.87,6,257,4,0,0,support,medium
739,740,0.11,0.85,7,275,4,0,0,support,medium
740,741,0.1,0.89,7,291,4,0,0,support,medium
741,742,0.5,0.54,5,153,4,0,0,support,low
742,743,0.44,0.49,2,154,3,0,0,support,low
743,744,0.11,0.9,6,301,4,0,0,technical,low
744,745,0.39,0.52,2,134,3,0,0,technical,low
745,746,0.11,0.78,6,245,4,0,0,technical,low
746,747,0.36,0.5,2,132,3,0,0,management,low
747,748,0.43,0.51,2,130,3,0,0,IT,low
748,749,0.4,0.5,2,127,3,0,0,IT,low
749,750,0.86,0.84,4,246,6,0,0,IT,low
750,751,0.38,0.49,2,145,3,0,0,IT,low
751,752,0.46,0.45,2,138,3,0,1,IT,low
752,753,0.37,0.57,2,129,3,0,0,product_mng,low
753,754,0.43,0.52,2,150,3,0,0,product_mng,low
754,755,0.66,0.93,5,253,5,0,0,product_mng,low
755,756,0.37,0.48,2,160,3,0,0,product_mng,low
756,757,0.77,0.92,5,235,5,0,0,IT,low
757,758,0.38,0.55,2,151,3,0,0,sales,low
758,759,0.39,0.54,2,127,3,0,0,sales,low
759,760,0.41,0.55,2,151,3,0,0,sales,low
760,761,0.1,0.9,7,290,4,0,0,sales,low
761,762,0.09,0.93,6,249,4,0,0,sales,low
762,763,0.41,0.47,2,131,3,0,0,marketing,medium
763,764,0.39,0.46,2,159,3,0,0,sales,medium
764,765,0.83,0.99,4,223,5,0,0,accounting,medium
765,766,0.09,0.87,3,214,2,0,0,support,medium
766,767,0.75,0.81,5,227,5,0,0,technical,medium
767,768,0.44,0.54,2,127,3,0,0,management,medium
768,769,0.1,0.84,6,293,5,0,0,marketing,medium
769,770,0.42,0.46,2,141,3,0,0,marketing,medium
770,771,0.1,0.83,6,300,4,0,0,marketing,medium
771,772,0.1,0.86,6,309,4,0,0,sales,medium
772,773,0.31,0.77,4,149,3,0,0,sales,medium
773,774,0.42,0.54,2,159,3,0,0,sales,medium
774,775,0.38,0.5,2,152,3,0,0,sales,high
775,776,0.39,0.57,2,158,3,0,0,sales,low
776,777,0.1,0.97,6,254,5,0,0,sales,medium
777,778,0.11,0.93,6,294,4,0,0,sales,medium
778,779,0.1,0.92,7,269,4,0,0,sales,medium
779,780,0.11,0.9,7,247,4,0,0,sales,medium
780,781,0.44,0.65,3,271,4,0,0,sales,low
781,782,0.91,0.96,4,232,5,0,0,sales,low
782,783,0.72,1.0,4,245,5,0,0,sales,low
783,784,0.36,0.46,2,132,3,0,0,sales,low
784,785,0.44,0.57,2,131,3,0,0,sales,low
785,786,0.85,0.99,5,248,5,0,0,sales,low
786,787,0.78,0.93,5,225,5,0,0,sales,low
787,788,0.39,0.46,2,156,3,0,0,sales,low
788,789,0.78,0.81,3,222,2,0,0,sales,low
789,790,0.1,0.92,6,243,4,1,0,sales,low
790,791,0.23,0.99,4,204,4,1,0,accounting,low
791,792,0.11,0.87,6,301,4,0,0,accounting,low
792,793,0.9,0.83,5,259,5,0,0,accounting,low
793,794,0.91,0.89,4,247,5,0,0,hr,low
794,795,0.11,0.79,7,295,4,0,0,hr,low
795,796,0.43,0.54,2,150,3,0,0,hr,low
796,797,0.45,0.49,2,151,3,0,0,hr,low
797,798,0.11,0.91,5,291,4,0,0,technical,low
798,799,0.11,0.93,6,253,4,1,0,technical,low
799,800,0.43,0.5,2,161,3,0,0,technical,low
800,801,0.91,0.97,4,251,6,0,0,technical,low
801,802,0.43,0.55,2,153,3,0,0,technical,medium
802,803,0.85,0.82,5,264,6,0,0,technical,medium
803,804,0.1,0.77,6,310,4,0,0,technical,medium
804,805,0.81,0.95,5,266,5,0,0,technical,medium
805,806,0.36,0.62,4,237,2,0,0,technical,medium
806,807,0.45,0.54,2,138,3,0,0,technical,medium
807,808,0.86,1.0,5,227,5,0,0,technical,medium
808,809,0.71,1.0,4,300,5,0,0,support,medium
809,810,0.11,0.97,7,310,4,0,0,support,medium
810,811,0.84,0.93,5,236,5,0,0,support,medium
811,812,0.09,0.97,7,288,4,0,0,support,medium
812,813,0.38,0.49,2,127,3,0,0,support,medium
813,814,0.15,0.55,6,139,4,0,0,support,high
814,815,0.1,0.92,7,253,4,1,0,support,low
815,816,0.8,0.97,4,218,5,1,0,support,medium
816,817,0.84,0.97,5,251,5,0,0,support,medium
817,818,0.11,0.87,6,264,4,0,0,support,medium
818,819,0.89,0.79,3,149,2,0,0,support,medium
819,820,0.45,0.51,2,138,3,0,0,technical,low
820,821,0.11,0.93,7,284,4,0,0,technical,low
821,822,0.74,0.93,5,244,5,0,0,technical,low
822,823,0.41,0.5,2,128,3,0,0,management,low
823,824,0.44,0.53,2,154,3,0,0,IT,low
824,825,0.37,0.56,2,138,3,0,0,IT,low
825,826,0.11,0.86,6,308,4,0,0,IT,low
826,827,0.1,0.93,6,269,4,0,0,IT,low
827,828,0.7,0.74,6,136,3,0,0,IT,low
828,829,0.59,1.0,2,160,5,0,0,product_mng,low
829,830,0.38,0.53,2,138,3,0,0,product_mng,low
830,831,0.72,0.95,4,220,5,0,0,product_mng,low
831,832,0.73,1.0,5,274,5,0,0,product_mng,low
832,833,0.39,0.48,2,161,3,0,0,IT,low
833,834,0.89,0.82,5,224,6,0,0,RandD,low
834,835,0.89,1.0,4,260,5,0,0,RandD,low
835,836,0.11,0.78,6,300,4,1,0,RandD,low
836,837,0.43,0.56,2,133,3,0,0,RandD,low
837,838,0.09,0.93,6,308,4,0,0,RandD,low
838,839,0.81,0.9,5,238,6,0,0,marketing,low
839,840,0.37,0.53,2,126,3,0,0,sales,low
840,841,0.36,0.56,2,138,3,0,0,accounting,medium
841,842,0.11,0.85,6,299,4,0,0,support,medium
842,843,0.1,0.85,6,254,4,0,0,technical,medium
843,844,0.66,0.47,7,156,2,0,0,management,medium
844,845,0.39,0.47,2,152,3,0,0,marketing,medium
845,846,0.44,0.51,2,146,3,0,0,marketing,medium
846,847,0.1,0.84,6,253,4,0,0,marketing,medium
847,848,0.79,0.94,5,227,6,0,0,sales,medium
848,849,0.1,0.81,6,301,4,1,0,sales,medium
849,850,0.54,0.94,6,294,3,0,0,sales,medium
850,851,0.37,0.47,2,151,3,0,0,sales,medium
851,852,0.37,0.57,2,128,3,0,0,sales,medium
852,853,0.82,0.89,5,217,5,0,0,sales,high
853,854,0.45,0.52,2,160,3,0,0,sales,low
854,855,0.79,0.9,5,263,5,0,0,sales,medium
855,856,0.42,0.56,2,156,3,0,0,sales,medium
856,857,0.1,0.85,6,273,4,0,0,sales,medium
857,858,0.11,0.78,6,303,4,0,0,sales,medium
858,859,0.74,1.0,4,253,5,0,0,sales,low
859,860,0.1,0.93,6,270,4,0,0,sales,low
860,861,0.79,1.0,4,218,5,0,0,sales,low
861,862,0.43,0.48,2,144,3,0,0,sales,low
862,863,0.41,0.47,2,154,3,0,0,sales,low
863,864,0.39,0.55,2,146,3,0,0,sales,low
864,865,0.1,0.94,6,260,4,0,0,sales,low
865,866,0.82,0.85,5,218,5,0,0,sales,low
866,867,0.41,0.46,2,128,3,0,0,accounting,low
867,868,0.42,0.56,2,128,3,0,0,accounting,low
868,869,0.74,0.88,4,248,6,0,0,accounting,low
869,870,0.38,0.57,2,152,3,1,0,hr,low
870,871,0.39,0.56,2,126,3,0,0,hr,low
871,872,0.87,0.94,4,260,5,0,0,hr,low
872,873,0.1,0.9,5,263,4,0,0,hr,low
873,874,0.78,1.0,5,220,5,0,0,technical,low
874,875,0.14,0.73,7,282,5,0,0,technical,low
875,876,0.11,0.94,6,277,5,0,0,technical,low
876,877,0.91,0.94,5,257,5,0,0,technical,low
877,878,0.49,0.63,6,265,3,0,0,technical,low
878,879,0.38,0.47,2,143,3,0,0,technical,low
879,880,0.82,0.97,5,263,5,0,0,technical,medium
880,881,0.38,0.88,3,154,4,0,0,technical,medium
881,882,0.89,1.0,5,253,5,0,0,technical,medium
882,883,0.11,0.79,6,294,4,0,0,technical,medium
883,884,0.37,0.51,2,128,3,0,0,technical,medium
884,885,0.38,0.5,2,153,3,0,0,support,medium
885,886,0.78,0.87,5,256,5,0,0,support,medium
886,887,0.41,0.51,2,127,3,0,0,support,medium
887,888,0.41,0.51,2,137,3,0,0,support,medium
888,889,0.11,0.83,6,295,4,0,0,support,medium
889,890,0.11,0.79,6,281,4,0,0,support,medium
890,891,0.43,0.57,2,131,3,1,0,support,medium
891,892,0.75,0.86,5,237,5,0,0,support,high
892,893,0.74,0.99,4,276,5,0,0,support,low
893,894,0.85,0.85,5,267,5,0,0,support,medium
894,895,0.73,0.92,5,266,5,0,0,support,medium
895,896,0.1,0.79,6,294,4,0,0,technical,medium
896,897,0.44,0.56,2,134,3,0,0,technical,medium
897,898,0.3,0.56,3,309,4,1,0,technical,low
898,899,0.11,0.77,7,273,4,0,0,management,low
899,900,0.84,0.83,5,238,5,0,0,IT,low
900,901,0.78,0.94,5,271,6,0,0,IT,low
901,902,0.43,0.53,2,145,3,0,0,IT,low
902,903,0.36,0.55,2,152,3,0,0,IT,low
903,904,0.43,0.47,2,128,3,0,0,IT,low
904,905,0.45,0.46,2,142,3,0,0,product_mng,low
905,906,0.76,0.93,5,238,5,0,0,product_mng,low
906,907,0.1,0.78,7,286,4,0,0,product_mng,low
907,908,0.09,0.86,6,291,4,0,0,product_mng,low
908,909,0.92,1.0,5,259,5,0,0,IT,low
909,910,0.92,0.9,5,248,5,0,0,sales,low
910,911,0.79,0.98,4,271,5,0,0,sales,low
911,912,0.43,0.51,2,140,3,0,0,sales,low
912,913,0.8,0.95,4,274,5,0,0,sales,low
913,914,0.44,0.49,2,127,3,1,0,sales,low
914,915,0.89,0.87,5,275,6,0,0,marketing,low
915,916,0.48,0.88,3,239,3,0,0,sales,low
916,917,0.11,0.82,6,304,4,1,0,accounting,low
917,918,0.38,0.55,2,145,3,0,0,support,low
918,919,0.11,0.85,6,259,4,0,0,technical,medium
919,920,0.82,0.86,4,264,5,0,0,management,medium
920,921,0.37,0.45,2,160,3,0,0,marketing,medium
921,922,0.4,0.48,2,138,3,0,0,marketing,medium
922,923,0.43,0.47,2,137,3,0,0,marketing,medium
923,924,0.44,0.5,2,156,3,0,0,sales,medium
924,925,0.42,0.56,2,147,3,0,0,sales,medium
925,926,0.11,0.8,7,243,4,0,0,sales,medium
926,927,0.78,0.87,4,236,5,0,0,sales,medium
927,928,0.46,0.86,2,212,4,0,0,sales,medium
928,929,0.77,0.91,5,261,6,0,0,sales,medium
929,930,0.83,0.82,4,243,5,0,0,sales,medium
930,931,0.32,0.58,5,271,5,0,0,sales,high
931,932,0.9,0.92,5,154,4,0,0,sales,low
932,933,0.42,0.52,2,151,3,0,0,sales,medium
933,934,0.1,0.96,6,254,4,1,0,sales,medium
934,935,0.1,0.91,6,285,4,0,0,sales,medium
935,936,0.44,0.49,2,130,3,0,0,sales,medium
936,937,0.1,0.95,7,301,4,0,0,sales,low
937,938,0.11,0.8,6,286,4,0,0,sales,low
938,939,0.1,0.89,6,246,4,0,0,sales,low
939,940,0.39,0.47,2,135,3,0,0,sales,low
940,941,0.92,0.92,4,245,5,0,0,sales,low
941,942,0.43,0.56,2,136,3,0,0,sales,low
942,943,0.11,0.89,6,301,4,0,0,accounting,low
943,944,0.81,1.0,5,235,5,0,0,accounting,low
944,945,0.11,0.85,7,272,4,0,0,accounting,low
945,946,0.87,1.0,5,274,5,0,0,hr,low
946,947,0.37,0.46,2,131,3,0,0,hr,low
947,948,0.39,0.56,2,135,3,0,0,hr,low
948,949,0.61,0.86,4,196,4,0,0,hr,low
949,950,0.11,0.95,6,285,4,0,0,technical,low
950,951,0.09,0.9,7,289,5,0,0,technical,low
951,952,0.36,0.52,2,157,3,0,0,technical,low
952,953,0.09,0.94,6,308,4,0,0,technical,low
953,954,0.41,0.71,4,301,5,0,0,technical,low
954,955,0.4,0.46,2,131,3,0,0,technical,low
955,956,0.1,0.91,6,262,5,1,0,technical,low
956,957,0.46,0.53,2,143,3,1,0,technical,low
957,958,0.39,0.57,2,133,3,0,0,technical,medium
958,959,0.41,0.5,2,153,3,0,0,technical,medium
959,960,0.1,0.94,7,281,4,0,0,technical,medium
960,961,0.39,0.51,2,132,3,0,0,support,medium
961,962,0.73,0.83,5,270,5,1,0,support,medium
962,963,0.41,0.45,2,150,3,0,0,support,medium
963,964,0.37,0.51,2,140,3,0,0,support,medium
964,965,0.38,0.5,2,150,3,1,0,support,medium
965,966,0.8,0.63,5,180,5,0,0,support,medium
966,967,0.09,0.85,5,281,4,0,0,support,medium
967,968,0.85,0.92,4,275,5,0,0,support,medium
968,969,0.42,0.54,2,130,3,0,0,support,medium
969,970,0.41,0.48,2,130,3,0,0,support,high
970,971,0.38,0.46,2,147,3,0,0,support,low
971,972,0.72,1.0,5,264,5,0,0,technical,medium
972,973,0.11,0.74,6,290,5,0,0,technical,medium
973,974,0.37,0.47,2,150,3,0,0,technical,medium
974,975,0.1,0.81,6,304,4,0,0,management,medium
975,976,0.36,0.54,2,136,3,0,0,IT,low
976,977,0.92,0.94,5,307,5,0,0,IT,low
977,978,0.11,0.87,5,303,4,0,0,IT,low
978,979,0.39,0.56,2,156,3,0,0,IT,low
979,980,0.11,0.95,6,271,4,0,0,IT,low
980,981,0.45,0.45,2,140,3,0,0,product_mng,low
981,982,0.44,0.55,2,130,3,1,0,product_mng,low
982,983,0.85,0.97,4,266,6,0,0,product_mng,low
983,984,0.43,0.52,2,139,3,0,0,product_mng,low
984,985,0.75,0.86,5,260,5,0,0,IT,low
985,986,0.11,0.55,2,137,3,1,0,RandD,low
986,987,0.36,0.5,2,158,3,0,0,RandD,low
987,988,0.1,0.79,6,249,4,0,0,RandD,low
988,989,0.74,0.89,5,259,5,0,0,RandD,low
989,990,0.4,0.46,2,144,3,0,0,RandD,low
990,991,0.09,0.77,6,244,4,0,0,marketing,low
991,992,0.76,0.91,4,219,5,0,0,sales,low
992,993,0.45,0.57,2,151,3,0,0,accounting,low
993,994,0.84,0.88,4,269,5,0,0,support,low
994,995,0.38,0.45,2,127,3,0,0,technical,low
995,996,0.38,0.46,2,144,3,0,0,management,low
996,997,0.38,0.54,2,157,3,0,0,marketing,medium
997,998,0.86,0.94,5,224,5,0,0,marketing,medium
998,999,0.37,0.46,2,155,3,0,0,marketing,medium
999,1000,0.37,0.5,2,131,3,0,0,sales,medium
1000,1001,0.87,1.0,4,258,5,1,1,sales,medium
1001,1002,0.11,0.85,6,267,4,0,0,sales,medium
1002,1003,0.42,0.5,2,141,3,0,0,sales,medium
1003,1004,0.43,0.48,2,160,3,0,0,sales,medium
1004,1005,0.09,0.8,6,247,4,0,0,sales,medium
1005,1006,0.54,0.56,4,260,3,0,0,sales,medium
1006,1007,0.4,0.47,2,151,3,0,0,sales,medium
1007,1008,0.36,0.52,2,137,3,1,0,sales,medium
1008,1009,0.87,0.9,4,256,5,0,0,sales,high
1009,1010,0.75,0.88,4,239,5,0,0,sales,low
1010,1011,0.43,0.53,2,152,3,0,0,sales,medium
1011,1012,0.43,0.47,2,149,3,0,0,sales,medium
